Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Precio_m2,Nombre,Valor_compra_venta,Numero_de_contratos
2015,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,10.62,69.0,405.4,81.0
2015,1,7,Horta-Guinardó,33,el Baix Guinardó,10.34,65.6,253.5,33.0
2015,1,7,Horta-Guinardó,34,Can Baró,8.66,64.2,161.0,77.0
2015,1,7,Horta-Guinardó,35,el Guinardó,10.08,64.0,202.1,460.0
2015,1,7,Horta-Guinardó,36,la Font d'en Fargues,9.75,77.0,285.3,226.0
2015,1,7,Horta-Guinardó,37,el Carmel,8.6,60.4,129.4,129.0
2015,1,7,Horta-Guinardó,38,la Teixonera,8.66,60.9,89.8,32.0
2015,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,7.64,74.5,162.5,179.0
2015,1,7,Horta-Guinardó,40,Montbau,8.93,69.5,114.4,26.0
2015,1,7,Horta-Guinardó,41,la Vall d'Hebron,9.93,81.5,194.2,149.0
2015,1,7,Horta-Guinardó,42,la Clota,,35.0,,57.0
2015,1,7,Horta-Guinardó,43,Horta,8.87,67.6,149.6,21.0
2015,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8.98,65.9,169.2,20.0
2015,1,8,Nou Barris,45,Porta,8.28,67.7,138.4,13.0
2015,1,8,Nou Barris,46,el Turó de la Peira,7.21,68.9,105.0,3.0
2015,1,8,Nou Barris,47,Can Peguera,,36.7,,82.0
2015,1,8,Nou Barris,48,la Guineueta,8.3,75.6,87.3,98.0
2015,1,8,Nou Barris,49,Canyelles,,79.7,98.6,110.0
2015,1,8,Nou Barris,50,les Roquetes,8.26,59.7,97.9,68.0
2015,1,8,Nou Barris,51,Verdun,8.8,56.1,92.3,3.0
2015,1,8,Nou Barris,52,la Prosperitat,9.05,58.7,102.1,30.0
2015,1,8,Nou Barris,53,la Trinitat Nova,8.13,57.3,71.4,3.0
2015,1,8,Nou Barris,54,Torre Baró,,85.0,,67.0
2015,1,8,Nou Barris,55,Ciutat Meridiana,6.58,61.7,63.8,57.0
2015,1,8,Nou Barris,56,Vallbona,,61.0,,92.0
2015,1,9,Sant Andreu,57,la Trinitat Vella,6.89,57.1,126.7,23.0
2015,1,9,Sant Andreu,58,Baró de Viver,5.08,58.3,,3.0
2015,1,9,Sant Andreu,59,el Bon Pastor,8.33,62.9,135.7,30.0
2015,1,9,Sant Andreu,60,Sant Andreu,9.28,67.2,164.3,2.0
2015,1,9,Sant Andreu,61,la Sagrera,8.85,72.1,192.5,30.0
2015,1,9,Sant Andreu,62,el Congrés i els Indians,8.97,69.2,162.3,8.0
2015,1,9,Sant Andreu,63,Navas,9.19,75.0,244.6,37.0
2015,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,9.64,66.3,281.9,210.0
2015,1,10,Sant Martí,65,el Clot,9.36,69.3,187.3,128.0
2015,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,9.82,74.9,198.0,57.0
2015,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,12.93,95.1,,122.0
2015,1,10,Sant Martí,68,el Poblenou,10.62,68.8,258.9,220.0
2015,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,11.63,78.1,584.9,118.0
2015,1,10,Sant Martí,70,el Besòs i el Maresme,8.38,62.1,139.2,55.0
2015,1,10,Sant Martí,71,Provençals del Poblenou,9.07,71.5,302.0,28.0
2015,1,10,Sant Martí,72,Sant Martí de Provençals,9.32,72.5,264.6,160.0
2015,1,10,Sant Martí,73,la Verneda i la Pau,8.61,72.9,108.0,36.0
2015,2,1,Ciutat Vella,1,el Raval,10.92,59.1,195.2,65.0
2015,2,1,Ciutat Vella,2,el Barri Gòtic,11.07,77.3,303.7,77.0
2015,2,1,Ciutat Vella,3,la Barceloneta,16.0,38.3,168.0,90.0
2015,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",12.02,63.2,240.2,70.0
2015,2,2,Eixample,5,el Fort Pienc,11.04,74.0,321.2,1488.0
2015,2,2,Eixample,6,la Sagrada Família,11.15,66.4,250.0,388.0
2015,2,2,Eixample,7,la Dreta de l'Eixample,10.66,101.2,211.8,190.0
2015,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,11.14,88.2,392.3,194.0
2015,2,2,Eixample,9,la Nova Esquerra de l'Eixample,11.2,71.7,247.7,273.0
2015,2,2,Eixample,10,Sant Antoni,10.91,72.7,272.1,200.0
2015,2,3,Sants-Montjuïc,11,el Poble Sec,11.36,56.9,156.4,358.0
2015,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6.5,56.4,,338.0
2015,2,3,Sants-Montjuïc,13,la Marina de Port,8.23,66.0,117.9,337.0
2015,2,3,Sants-Montjuïc,14,la Font de la Guatlla,10.63,66.3,185.0,390.0
2015,2,3,Sants-Montjuïc,15,Hostafrancs,10.91,59.3,210.0,257.0
2015,2,3,Sants-Montjuïc,16,la Bordeta,9.51,67.2,136.2,258.0
2015,2,3,Sants-Montjuïc,17,Sants - Badal,10.85,58.6,121.5,7.0
2015,2,3,Sants-Montjuïc,18,Sants,11.1,60.8,252.7,93.0
2015,2,4,Les Corts,19,les Corts,11.91,74.6,253.7,43.0
2015,2,4,Les Corts,20,la Maternitat i Sant Ramon,10.76,72.0,374.8,92.0
2015,2,4,Les Corts,21,Pedralbes,12.73,129.1,599.8,68.0
2015,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",9.11,63.8,386.7,164.0
2015,2,5,Sarrià-Sant Gervasi,23,Sarrià,14.38,84.1,638.1,243.0
2015,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,13.44,105.6,585.9,225.0
2015,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,12.6,89.4,669.4,113.0
2015,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,12.55,98.2,545.4,45.0
2015,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,12.84,69.5,412.8,8.0
2015,2,6,Gràcia,28,Vallcarca i els Penitents,11.28,66.2,303.9,106.0
2015,2,6,Gràcia,29,el Coll,9.7,58.5,149.8,64.0
2015,2,6,Gràcia,30,la Salut,11.56,60.0,251.2,180.0
2015,2,6,Gràcia,31,la Vila de Gràcia,12.47,64.1,263.5,298.0
2015,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,10.91,67.3,403.3,238.0
2015,2,7,Horta-Guinardó,33,el Baix Guinardó,10.18,65.4,186.8,108.0
2015,2,7,Horta-Guinardó,34,Can Baró,9.94,58.7,217.0,38.0
2015,2,7,Horta-Guinardó,35,el Guinardó,10.19,61.8,190.1,58.0
2015,2,7,Horta-Guinardó,36,la Font d'en Fargues,10.31,69.3,277.0,483.0
2015,2,7,Horta-Guinardó,37,el Carmel,9.19,57.7,100.2,239.0
2015,2,7,Horta-Guinardó,38,la Teixonera,11.15,58.9,102.2,141.0
2015,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,8.14,72.0,147.3,53.0
2015,2,7,Horta-Guinardó,40,Montbau,9.73,67.8,116.4,199.0
2015,2,7,Horta-Guinardó,41,la Vall d'Hebron,9.89,79.6,,26.0
2015,2,7,Horta-Guinardó,42,la Clota,,110.0,,143.0
2015,2,7,Horta-Guinardó,43,Horta,9.6,63.0,185.7,53.0
2015,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9.07,66.8,130.6,43.0
2015,2,8,Nou Barris,45,Porta,9.01,63.6,136.8,29.0
2015,2,8,Nou Barris,46,el Turó de la Peira,8.16,61.3,91.9,14.0
2015,2,8,Nou Barris,47,Can Peguera,,,,2.0
2015,2,8,Nou Barris,48,la Guineueta,8.1,68.2,156.1,111.0
2015,2,8,Nou Barris,49,Canyelles,7.23,80.7,190.0,101.0
2015,2,8,Nou Barris,50,les Roquetes,8.83,54.4,231.6,117.0
2015,2,8,Nou Barris,51,Verdun,7.78,55.6,92.3,53.0
2015,2,8,Nou Barris,52,la Prosperitat,9.85,56.5,132.3,3.0
2015,2,8,Nou Barris,53,la Trinitat Nova,9.33,50.4,70.0,55.0
2015,2,8,Nou Barris,54,Torre Baró,7.31,59.1,,6.0
2015,2,8,Nou Barris,55,Ciutat Meridiana,6.71,60.3,52.1,61.0
2015,2,8,Nou Barris,56,Vallbona,5.86,80.6,,72.0
2015,2,9,Sant Andreu,57,la Trinitat Vella,8.43,57.6,150.5,118.0
2015,2,9,Sant Andreu,58,Baró de Viver,5.58,60.9,284.8,25.0
2015,2,9,Sant Andreu,59,el Bon Pastor,8.68,62.9,125.8,8.0
2015,2,9,Sant Andreu,60,Sant Andreu,10.1,63.9,154.0,26.0
2015,2,9,Sant Andreu,61,la Sagrera,9.59,65.6,151.7,6.0
2015,2,9,Sant Andreu,62,el Congrés i els Indians,9.65,65.1,169.5,39.0
2015,2,9,Sant Andreu,63,Navas,9.57,71.3,269.0,7.0
2015,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,10.6,62.3,269.2,44.0
2015,2,10,Sant Martí,65,el Clot,10.53,64.0,185.8,226.0
2015,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,12.01,65.2,191.4,165.0
2015,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,14.82,83.1,,59.0
2015,2,10,Sant Martí,68,el Poblenou,11.85,63.0,283.7,112.0
2015,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,11.14,158.3,549.9,251.0
2015,2,10,Sant Martí,70,el Besòs i el Maresme,8.38,62.7,162.3,148.0
2015,2,10,Sant Martí,71,Provençals del Poblenou,10.02,69.2,270.5,79.0
2015,2,10,Sant Martí,72,Sant Martí de Provençals,9.56,76.7,220.2,46.0
2015,2,10,Sant Martí,73,la Verneda i la Pau,9.44,65.3,112.1,186.0
2015,3,1,Ciutat Vella,1,el Raval,11.0,61.7,230.0,66.0
2015,3,1,Ciutat Vella,2,el Barri Gòtic,12.0,77.5,267.9,64.0
2015,3,1,Ciutat Vella,3,la Barceloneta,17.0,36.9,157.2,76.0
2015,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14.0,60.7,267.1,80.0
2015,3,2,Eixample,5,el Fort Pienc,11.0,71.1,375.5,66.0
2015,3,2,Eixample,6,la Sagrada Família,12.0,67.1,150.6,362.0
2015,3,2,Eixample,7,la Dreta de l'Eixample,12.0,95.5,327.6,363.0
2015,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,12.0,84.9,337.5,142.0
2015,3,2,Eixample,9,la Nova Esquerra de l'Eixample,11.0,74.8,235.1,163.0
2015,3,2,Eixample,10,Sant Antoni,11.0,74.9,331.7,223.0
2015,3,3,Sants-Montjuïc,11,el Poble Sec,11.0,58.5,151.6,214.0
2015,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,62.7,,344.0
2015,3,3,Sants-Montjuïc,13,la Marina de Port,9.0,65.9,140.6,336.0
2015,3,3,Sants-Montjuïc,14,la Font de la Guatlla,12.0,65.8,188.1,396.0
2015,3,3,Sants-Montjuïc,15,Hostafrancs,11.0,60.6,177.1,450.0
2015,3,3,Sants-Montjuïc,16,la Bordeta,11.0,64.4,143.1,260.0
2015,3,3,Sants-Montjuïc,17,Sants - Badal,11.0,62.1,158.8,249.0
2015,3,3,Sants-Montjuïc,18,Sants,11.0,66.5,155.4,3.0
2015,3,4,Les Corts,19,les Corts,12.0,74.4,300.4,98.0
2015,3,4,Les Corts,20,la Maternitat i Sant Ramon,12.0,71.6,316.7,47.0
2015,3,4,Les Corts,21,Pedralbes,17.0,130.7,789.6,111.0
2015,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",13.0,66.1,665.0,68.0
2015,3,5,Sarrià-Sant Gervasi,23,Sarrià,15.0,81.8,370.4,175.0
2015,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,15.0,100.3,537.2,272.0
2015,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,13.0,89.6,561.2,271.0
2015,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,13.0,104.7,577.1,171.0
2015,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,13.0,71.9,422.8,57.0
2015,3,6,Gràcia,28,Vallcarca i els Penitents,12.0,64.6,378.0,19.0
2015,3,6,Gràcia,29,el Coll,10.0,58.5,134.2,157.0
2015,3,6,Gràcia,30,la Salut,11.0,71.8,258.9,80.0
2015,3,6,Gràcia,31,la Vila de Gràcia,13.0,64.6,335.2,198.0
2015,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,11.0,69.2,376.4,344.0
2015,3,7,Horta-Guinardó,33,el Baix Guinardó,10.0,65.7,220.3,234.0
2015,3,7,Horta-Guinardó,34,Can Baró,10.0,58.3,143.6,95.0
2015,3,7,Horta-Guinardó,35,el Guinardó,10.0,63.6,170.1,40.0
2015,3,7,Horta-Guinardó,36,la Font d'en Fargues,9.0,66.1,278.1,62.0
2015,3,7,Horta-Guinardó,37,el Carmel,9.0,58.9,96.2,522.0
2015,3,7,Horta-Guinardó,38,la Teixonera,9.0,58.4,119.3,211.0
2015,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,8.0,67.1,90.8,145.0
2015,3,7,Horta-Guinardó,40,Montbau,12.0,59.3,119.3,63.0
2015,3,7,Horta-Guinardó,41,la Vall d'Hebron,11.0,62.0,160.2,203.0
2015,3,7,Horta-Guinardó,42,la Clota,8.0,62.6,,24.0
2015,3,7,Horta-Guinardó,43,Horta,10.0,61.3,166.4,114.0
2015,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10.0,62.1,159.5,59.0
2015,3,8,Nou Barris,45,Porta,9.0,61.0,147.2,37.0
2015,3,8,Nou Barris,46,el Turó de la Peira,9.0,60.6,126.1,22.0
2015,3,8,Nou Barris,47,Can Peguera,,59.0,,12.0
2015,3,8,Nou Barris,48,la Guineueta,8.0,66.8,144.7,6.0
2015,3,8,Nou Barris,49,Canyelles,7.0,77.3,143.8,115.0
2015,3,8,Nou Barris,50,les Roquetes,9.0,56.9,84.5,80.0
2015,3,8,Nou Barris,51,Verdun,10.0,50.9,97.0,141.0
2015,3,8,Nou Barris,52,la Prosperitat,10.0,55.9,104.3,59.0
2015,3,8,Nou Barris,53,la Trinitat Nova,9.0,54.5,65.7,3.0
2015,3,8,Nou Barris,54,Torre Baró,,80.0,110.0,40.0
2015,3,8,Nou Barris,55,Ciutat Meridiana,6.0,59.7,54.2,6.0
2015,3,8,Nou Barris,56,Vallbona,,62.5,123.9,64.0
2015,3,9,Sant Andreu,57,la Trinitat Vella,9.0,55.9,144.4,52.0
2015,3,9,Sant Andreu,58,Baró de Viver,4.0,53.2,,108.0
2015,3,9,Sant Andreu,59,el Bon Pastor,9.0,66.4,127.6,27.0
2015,3,9,Sant Andreu,60,Sant Andreu,11.0,64.0,169.2,4.0
2015,3,9,Sant Andreu,61,la Sagrera,10.0,67.0,224.5,23.0
2015,3,9,Sant Andreu,62,el Congrés i els Indians,10.0,66.5,170.3,2.0
2015,3,9,Sant Andreu,63,Navas,10.0,73.1,291.3,34.0
2015,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,11.0,63.9,269.5,6.0
2015,3,10,Sant Martí,65,el Clot,11.0,68.3,240.8,40.0
2015,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,12.0,70.5,303.4,231.0
2015,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,16.0,86.0,405.0,137.0
2015,3,10,Sant Martí,68,el Poblenou,12.0,66.6,297.1,53.0
2015,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,12.0,131.6,517.3,106.0
2015,3,10,Sant Martí,70,el Besòs i el Maresme,8.0,62.6,135.0,248.0
2015,3,10,Sant Martí,71,Provençals del Poblenou,10.0,69.0,171.0,128.0
2015,3,10,Sant Martí,72,Sant Martí de Provençals,9.0,74.3,284.3,68.0
2015,3,10,Sant Martí,73,la Verneda i la Pau,9.0,68.2,120.8,50.0
2015,4,1,Ciutat Vella,1,el Raval,11.47,61.0,142.1,171.0
2015,4,1,Ciutat Vella,2,el Barri Gòtic,11.64,80.7,492.8,51.0
2015,4,1,Ciutat Vella,3,la Barceloneta,16.66,37.7,206.5,74.0
2015,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",13.43,64.5,301.7,81.0
2015,4,2,Eixample,5,el Fort Pienc,11.36,73.6,281.8,92.0
2015,4,2,Eixample,6,la Sagrada Família,11.45,66.7,274.2,89.0
2015,4,2,Eixample,7,la Dreta de l'Eixample,11.74,95.0,422.6,367.0
2015,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,11.8,86.7,171.2,420.0
2015,4,2,Eixample,9,la Nova Esquerra de l'Eixample,11.81,71.5,307.5,202.0
2015,4,2,Eixample,10,Sant Antoni,11.19,73.6,229.4,191.0
2015,4,3,Sants-Montjuïc,11,el Poble Sec,11.68,59.2,161.7,306.0
2015,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6.96,60.9,130.0,216.0
2015,4,3,Sants-Montjuïc,13,la Marina de Port,8.78,69.3,195.8,413.0
2015,4,3,Sants-Montjuïc,14,la Font de la Guatlla,11.5,65.1,166.2,462.0
2015,4,3,Sants-Montjuïc,15,Hostafrancs,11.48,60.7,283.7,437.0
2015,4,3,Sants-Montjuïc,16,la Bordeta,10.32,67.1,154.5,507.0
2015,4,3,Sants-Montjuïc,17,Sants - Badal,10.99,61.2,164.2,340.0
2015,4,3,Sants-Montjuïc,18,Sants,11.25,63.1,170.6,261.0
2015,4,4,Les Corts,19,les Corts,12.38,77.4,288.1,9.0
2015,4,4,Les Corts,20,la Maternitat i Sant Ramon,11.88,68.9,309.2,88.0
2015,4,4,Les Corts,21,Pedralbes,15.65,109.6,729.7,66.0
2015,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",9.75,84.9,414.2,149.0
2015,4,5,Sarrià-Sant Gervasi,23,Sarrià,15.98,80.3,733.6,94.0
2015,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,14.26,104.3,660.3,167.0
2015,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,13.94,82.2,330.6,325.0
2015,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,13.45,96.2,502.4,281.0
2015,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,12.5,70.3,345.4,151.0
2015,4,6,Gràcia,28,Vallcarca i els Penitents,12.08,67.5,258.1,46.0
2015,4,6,Gràcia,29,el Coll,10.09,55.9,145.2,18.0
2015,4,6,Gràcia,30,la Salut,12.44,68.4,272.1,131.0
2015,4,6,Gràcia,31,la Vila de Gràcia,12.64,65.3,232.8,88.0
2015,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,12.22,64.7,304.6,209.0
2015,4,7,Horta-Guinardó,33,el Baix Guinardó,11.14,62.7,242.3,363.0
2015,4,7,Horta-Guinardó,34,Can Baró,10.73,55.2,164.0,304.0
2015,4,7,Horta-Guinardó,35,el Guinardó,10.78,62.4,164.6,133.0
2015,4,7,Horta-Guinardó,36,la Font d'en Fargues,14.81,61.5,180.2,51.0
2015,4,7,Horta-Guinardó,37,el Carmel,9.31,59.7,104.3,87.0
2015,4,7,Horta-Guinardó,38,la Teixonera,9.44,58.6,90.4,640.0
2015,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,8.79,66.1,105.8,265.0
2015,4,7,Horta-Guinardó,40,Montbau,10.11,68.5,108.8,190.0
2015,4,7,Horta-Guinardó,41,la Vall d'Hebron,9.99,72.8,,63.0
2015,4,7,Horta-Guinardó,42,la Clota,,87.0,160.0,227.0
2015,4,7,Horta-Guinardó,43,Horta,9.82,65.3,166.4,34.0
2015,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9.63,67.2,133.2,153.0
2015,4,8,Nou Barris,45,Porta,9.92,60.1,111.8,85.0
2015,4,8,Nou Barris,46,el Turó de la Peira,9.24,61.4,81.1,45.0
2015,4,8,Nou Barris,47,Can Peguera,,57.0,,33.0
2015,4,8,Nou Barris,48,la Guineueta,8.16,64.7,170.0,23.0
2015,4,8,Nou Barris,49,Canyelles,7.84,81.4,110.0,1.0
2015,4,8,Nou Barris,50,les Roquetes,8.87,54.1,149.9,119.0
2015,4,8,Nou Barris,51,Verdun,10.07,51.8,113.8,116.0
2015,4,8,Nou Barris,52,la Prosperitat,9.53,57.8,131.4,122.0
2015,4,8,Nou Barris,53,la Trinitat Nova,8.75,51.6,62.4,79.0
2015,4,8,Nou Barris,54,Torre Baró,5.19,71.6,,2.0
2015,4,8,Nou Barris,55,Ciutat Meridiana,6.66,60.9,83.5,63.0
2015,4,8,Nou Barris,56,Vallbona,,59.5,,6.0
2015,4,9,Sant Andreu,57,la Trinitat Vella,7.99,59.4,140.5,56.0
2015,4,9,Sant Andreu,58,Baró de Viver,,53.0,,55.0
2015,4,9,Sant Andreu,59,el Bon Pastor,9.3,60.7,89.9,145.0
2015,4,9,Sant Andreu,60,Sant Andreu,10.0,66.2,182.4,38.0
2015,4,9,Sant Andreu,61,la Sagrera,10.58,68.3,221.9,6.0
2015,4,9,Sant Andreu,62,el Congrés i els Indians,9.23,70.3,129.1,36.0
2015,4,9,Sant Andreu,63,Navas,10.27,70.2,229.1,2.0
2015,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,11.18,62.2,247.4,40.0
2015,4,10,Sant Martí,65,el Clot,10.59,67.8,306.7,4.0
2015,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,12.21,64.1,202.9,52.0
2015,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,13.13,88.2,407.5,267.0
2015,4,10,Sant Martí,68,el Poblenou,12.48,64.0,243.7,147.0
2015,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,14.9,86.0,477.1,71.0
2015,4,10,Sant Martí,70,el Besòs i el Maresme,8.31,61.7,119.7,109.0
2015,4,10,Sant Martí,71,Provençals del Poblenou,10.89,65.3,246.0,301.0
2015,4,10,Sant Martí,72,Sant Martí de Provençals,9.46,71.8,267.0,159.0
2015,4,10,Sant Martí,73,la Verneda i la Pau,8.91,69.4,117.5,67.0
2016,1,1,Ciutat Vella,1,el Raval,11.65,57.8,142.8,41.0
2016,1,1,Ciutat Vella,2,el Barri Gòtic,13.47,74.9,332.1,203.0
2016,1,1,Ciutat Vella,3,la Barceloneta,17.3,39.2,155.8,81.0
2016,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",12.94,65.0,323.9,70.0
2016,1,2,Eixample,5,el Fort Pienc,11.19,75.5,309.3,70.0
2016,1,2,Eixample,6,la Sagrada Família,12.07,66.0,198.1,87.0
2016,1,2,Eixample,7,la Dreta de l'Eixample,12.33,101.5,230.1,103.0
2016,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,11.91,86.3,336.3,368.0
2016,1,2,Eixample,9,la Nova Esquerra de l'Eixample,11.51,74.1,256.2,460.0
2016,1,2,Eixample,10,Sant Antoni,11.64,73.0,231.9,187.0
2016,1,3,Sants-Montjuïc,11,el Poble Sec,11.62,57.2,149.0,207.0
2016,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,6.96,52.3,,277.0
2016,1,3,Sants-Montjuïc,13,la Marina de Port,7.24,63.1,158.6,204.0
2016,1,3,Sants-Montjuïc,14,la Font de la Guatlla,11.23,65.8,154.7,348.0
2016,1,3,Sants-Montjuïc,15,Hostafrancs,11.76,62.8,142.3,379.0
2016,1,3,Sants-Montjuïc,16,la Bordeta,10.56,65.7,162.8,330.0
2016,1,3,Sants-Montjuïc,17,Sants - Badal,11.07,60.6,150.8,402.0
2016,1,3,Sants-Montjuïc,18,Sants,11.05,64.3,371.8,254.0
2016,1,4,Les Corts,19,les Corts,12.63,75.3,212.2,283.0
2016,1,4,Les Corts,20,la Maternitat i Sant Ramon,12.31,68.6,309.7,7.0
2016,1,4,Les Corts,21,Pedralbes,15.06,110.9,434.8,99.0
2016,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",11.24,63.9,436.5,63.0
2016,1,5,Sarrià-Sant Gervasi,23,Sarrià,15.59,79.9,493.4,96.0
2016,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,15.22,91.5,684.5,86.0
2016,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,14.04,83.1,530.5,133.0
2016,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,13.33,99.3,428.6,266.0
2016,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,13.1,71.3,332.5,231.0
2016,1,6,Gràcia,28,Vallcarca i els Penitents,12.18,68.3,203.2,103.0
2016,1,6,Gràcia,29,el Coll,10.68,58.5,184.4,34.0
2016,1,6,Gràcia,30,la Salut,10.87,67.7,272.4,18.0
2016,1,6,Gràcia,31,la Vila de Gràcia,12.71,65.8,313.5,124.0
2016,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,11.85,70.6,405.4,74.0
2016,1,7,Horta-Guinardó,33,el Baix Guinardó,11.26,64.3,253.5,170.0
2016,1,7,Horta-Guinardó,34,Can Baró,11.51,56.5,161.0,325.0
2016,1,7,Horta-Guinardó,35,el Guinardó,10.84,62.4,202.1,224.0
2016,1,7,Horta-Guinardó,36,la Font d'en Fargues,15.2,60.3,285.3,122.0
2016,1,7,Horta-Guinardó,37,el Carmel,9.24,58.4,129.4,45.0
2016,1,7,Horta-Guinardó,38,la Teixonera,9.02,62.5,89.8,78.0
2016,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,8.42,73.6,162.5,553.0
2016,1,7,Horta-Guinardó,40,Montbau,9.21,72.7,114.4,212.0
2016,1,7,Horta-Guinardó,41,la Vall d'Hebron,11.03,66.5,194.2,121.0
2016,1,7,Horta-Guinardó,42,la Clota,,34.0,,38.0
2016,1,7,Horta-Guinardó,43,Horta,9.84,63.0,149.6,226.0
2016,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10.28,64.1,169.2,27.0
2016,1,8,Nou Barris,45,Porta,9.16,61.4,138.4,163.0
2016,1,8,Nou Barris,46,el Turó de la Peira,8.91,62.3,105.0,72.0
2016,1,8,Nou Barris,47,Can Peguera,,52.0,,44.0
2016,1,8,Nou Barris,48,la Guineueta,8.55,69.6,87.3,24.0
2016,1,8,Nou Barris,49,Canyelles,8.03,77.7,98.6,17.0
2016,1,8,Nou Barris,50,les Roquetes,8.39,55.7,97.9,4.0
2016,1,8,Nou Barris,51,Verdun,10.0,56.3,92.3,138.0
2016,1,8,Nou Barris,52,la Prosperitat,9.12,59.3,102.1,111.0
2016,1,8,Nou Barris,53,la Trinitat Nova,8.67,51.2,71.4,108.0
2016,1,8,Nou Barris,54,Torre Baró,6.55,61.1,,74.0
2016,1,8,Nou Barris,55,Ciutat Meridiana,6.23,56.7,63.8,1.0
2016,1,8,Nou Barris,56,Vallbona,7.14,69.8,,74.0
2016,1,9,Sant Andreu,57,la Trinitat Vella,7.42,59.0,126.7,13.0
2016,1,9,Sant Andreu,58,Baró de Viver,3.18,45.1,,70.0
2016,1,9,Sant Andreu,59,el Bon Pastor,8.18,60.4,135.7,61.0
2016,1,9,Sant Andreu,60,Sant Andreu,10.3,63.9,164.3,99.0
2016,1,9,Sant Andreu,61,la Sagrera,10.78,63.7,192.5,38.0
2016,1,9,Sant Andreu,62,el Congrés i els Indians,9.65,66.4,162.3,8.0
2016,1,9,Sant Andreu,63,Navas,10.28,67.6,244.6,24.0
2016,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,11.12,62.6,281.9,5.0
